latitude,longitude,bright_ti4,acq_date,acq_time,satellite,instrument,confidence,version,frp,daynight
40.67389,-122.36361,341.8,2026-08-25,0952,N,VIIRS,n,2.0NRT,18.1,N
40.73168,-122.33401,352.6,2026-08-25,1022,N,VIIRS,n,2.0NRT,11.9,N
40.69842,-122.36118,336.9,2026-08-25,0802,N,VIIRS,n,2.0NRT,20.3,N
40.70852,-122.40141,342.1,2026-08-25,0832,N,VIIRS,n,2.0NRT,6.0,N
40.70507,-122.38918,329.6,2026-08-25,0952,N,VIIRS,n,2.0NRT,26.2,N
40.69745,-122.37732,338.0,2026-08-25,0812,N,VIIRS,n,2.0NRT,14.4,N
40.70173,-122.36924,331.5,2026-08-25,0912,N,VIIRS,n,2.0NRT,13.4,N
40.61809,-122.36781,349.0,2026-08-25,1012,N,VIIRS,n,2.0NRT,26.2,N
40.70503,-122.36157,350.4,2026-08-25,0942,N,VIIRS,n,2.0NRT,19.0,N
40.6876,-122.33357,341.5,2026-08-25,1032,N,VIIRS,n,2.0NRT,8.5,N
40.69729,-122.36176,342.2,2026-08-25,1012,N,VIIRS,n,2.0NRT,19.2,N
40.71444,-122.36352,339.0,2026-08-25,1032,N,VIIRS,n,2.0NRT,9.4,N
40.66899,-122.42906,339.8,2026-08-25,0912,N,VIIRS,n,2.0NRT,29.2,N
40.67884,-122.35419,339.5,2026-08-25,0952,N,VIIRS,n,2.0NRT,25.1,N
40.68174,-122.35325,340.5,2026-08-25,0822,N,VIIRS,n,2.0NRT,25.0,N
40.69348,-122.34186,336.0,2026-08-25,0922,N,VIIRS,n,2.0NRT,18.1,N
40.68309,-122.36106,336.1,2026-08-25,0942,N,VIIRS,n,2.0NRT,14.1,N
40.70184,-122.33686,338.0,2026-08-25,1022,N,VIIRS,n,2.0NRT,8.3,N
40.65006,-122.38273,345.9,2026-08-25,0852,N,VIIRS,n,2.0NRT,10.1,N
40.70986,-122.33583,340.9,2026-08-25,0942,N,VIIRS,n,2.0NRT,8.1,N
40.69562,-122.37885,343.5,2026-08-25,1002,N,VIIRS,n,2.0NRT,25.1,N
40.70772,-122.35167,331.4,2026-08-25,1002,N,VIIRS,n,2.0NRT,2.0,N
40.68158,-122.36427,337.0,2026-08-25,0912,N,VIIRS,n,2.0NRT,15.6,N
40.71762,-122.32776,336.6,2026-08-25,0802,N,VIIRS,n,2.0NRT,2.5,N
40.70738,-122.37097,337.9,2026-08-25,1002,N,VIIRS,n,2.0NRT,16.0,N
40.68873,-122.35896,338.5,2026-08-25,0822,N,VIIRS,n,2.0NRT,12.1,N
40.68729,-122.36756,341.4,2026-08-25,0922,N,VIIRS,n,2.0NRT,6.4,N
40.66525,-122.34165,335.1,2026-08-25,0812,N,VIIRS,n,2.0NRT,2.2,N
40.66332,-122.38211,331.5,2026-08-25,0952,N,VIIRS,n,2.0NRT,20.2,N
40.69228,-122.32541,337.5,2026-08-25,1012,N,VIIRS,n,2.0NRT,11.7,N
40.68898,-122.37438,345.3,2026-08-25,0912,N,VIIRS,n,2.0NRT,10.0,N
40.69219,-122.3728,333.7,2026-08-25,0852,N,VIIRS,n,2.0NRT,10.0,N
40.68714,-122.37356,339.0,2026-08-25,0832,N,VIIRS,n,2.0NRT,10.0,N
40.68766,-122.36752,344.9,2026-08-25,0802,N,VIIRS,n,2.0NRT,10.0,N
40.69468,-122.3726,331.2,2026-08-25,0822,N,VIIRS,n,2.0NRT,10.0,N
40.69133,-122.371,333.3,2026-08-25,0902,N,VIIRS,n,2.0NRT,10.0,N
40.69553,-122.37519,329.2,2026-08-25,0922,N,VIIRS,n,2.0NRT,10.0,N
40.69705,-122.36374,333.7,2026-08-25,1032,N,VIIRS,n,2.0NRT,10.0,N
40.7016,-122.37642,340.9,2026-08-25,1002,N,VIIRS,n,2.0NRT,10.0,N
40.69428,-122.36333,339.9,2026-08-25,1032,N,VIIRS,n,2.0NRT,10.0,N
40.70118,-122.37843,340.2,2026-08-25,0842,N,VIIRS,n,2.0NRT,10.0,N
40.69878,-122.36319,338.7,2026-08-25,1032,N,VIIRS,n,2.0NRT,10.0,N
40.70506,-122.38413,345.3,2026-08-25,0842,N,VIIRS,n,2.0NRT,10.0,N
40.70105,-122.36004,339.7,2026-08-25,0852,N,VIIRS,n,2.0NRT,10.0,N
40.70618,-122.37873,340.2,2026-08-25,0832,N,VIIRS,n,2.0NRT,10.0,N
40.70018,-122.35524,335.9,2026-08-25,0822,N,VIIRS,n,2.0NRT,10.0,N
40.70785,-122.38232,338.7,2026-08-25,0952,N,VIIRS,n,2.0NRT,10.0,N
40.70409,-122.35673,335.6,2026-08-25,1012,N,VIIRS,n,2.0NRT,10.0,N
40.71558,-122.38323,342.9,2026-08-25,0922,N,VIIRS,n,2.0NRT,10.0,N
40.70291,-122.35161,338.5,2026-08-25,0802,N,VIIRS,n,2.0NRT,10.0,N
40.71854,-122.38705,333.9,2026-08-25,0902,N,VIIRS,n,2.0NRT,10.0,N
40.70756,-122.34839,339.2,2026-08-25,0802,N,VIIRS,n,2.0NRT,10.0,N
40.71467,-122.38469,337.7,2026-08-25,0852,N,VIIRS,n,2.0NRT,10.0,N
40.707,-122.3487,338.6,2026-08-25,0932,N,VIIRS,n,2.0NRT,10.0,N
40.72029,-122.38449,343.5,2026-08-25,0932,N,VIIRS,n,2.0NRT,10.0,N
40.70682,-122.34759,343.9,2026-08-25,1012,N,VIIRS,n,2.0NRT,10.0,N
40.71824,-122.38975,339.5,2026-08-25,0912,N,VIIRS,n,2.0NRT,10.0,N
40.71162,-122.34306,348.2,2026-08-25,0902,N,VIIRS,n,2.0NRT,10.0,N
40.72364,-122.39229,340.1,2026-08-25,0952,N,VIIRS,n,2.0NRT,10.0,N
40.70735,-122.34295,338.1,2026-08-25,0912,N,VIIRS,n,2.0NRT,10.0,N
40.72679,-122.39289,342.8,2026-08-25,1052,N,VIIRS,n,2.0NRT,10.0,N
40.70578,-122.34069,346.5,2026-08-25,1052,N,VIIRS,n,2.0NRT,10.0,N
40.72849,-122.38987,335.4,2026-08-25,0952,N,VIIRS,n,2.0NRT,10.0,N
40.71035,-122.33431,339.5,2026-08-25,1042,N,VIIRS,n,2.0NRT,10.0,N
40.73336,-122.39304,334.7,2026-08-25,0942,N,VIIRS,n,2.0NRT,10.0,N
40.71538,-122.33666,327.3,2026-08-25,0822,N,VIIRS,n,2.0NRT,10.0,N
40.73008,-122.39244,341.1,2026-08-25,0932,N,VIIRS,n,2.0NRT,10.0,N
40.71443,-122.33704,333.4,2026-08-25,0922,N,VIIRS,n,2.0NRT,10.0,N
40.7399,-122.39554,339.4,2026-08-25,1032,N,VIIRS,n,2.0NRT,10.0,N
40.71535,-122.32699,338.9,2026-08-25,1002,N,VIIRS,n,2.0NRT,10.0,N
40.74061,-122.40179,336.0,2026-08-25,0922,N,VIIRS,n,2.0NRT,10.0,N
40.71854,-122.32908,358.0,2026-08-25,1012,N,VIIRS,n,2.0NRT,10.0,N
40.74068,-122.39839,340.0,2026-08-25,0832,N,VIIRS,n,2.0NRT,10.0,N
40.71804,-122.32659,343.1,2026-08-25,0852,N,VIIRS,n,2.0NRT,10.0,N
40.74375,-122.39811,345.6,2026-08-25,1032,N,VIIRS,n,2.0NRT,10.0,N
40.71922,-122.32585,338.7,2026-08-25,0902,N,VIIRS,n,2.0NRT,10.0,N
40.74404,-122.40412,332.9,2026-08-25,0822,N,VIIRS,n,2.0NRT,10.0,N
40.72253,-122.32544,334.0,2026-08-25,0902,N,VIIRS,n,2.0NRT,10.0,N
39.28394,-120.84089,335.0,2026-08-25,0802,N,VIIRS,n,2.0NRT,4.1,N
39.33377,-120.86319,335.1,2026-08-25,1052,N,VIIRS,n,2.0NRT,52.5,N
39.30551,-120.8371,342.4,2026-08-25,0912,N,VIIRS,n,2.0NRT,27.5,N
39.29886,-120.86879,333.6,2026-08-25,0802,N,VIIRS,n,2.0NRT,54.3,N
39.34472,-120.82878,346.8,2026-08-25,0842,N,VIIRS,n,2.0NRT,34.2,N
39.33044,-120.82778,327.9,2026-08-25,0932,N,VIIRS,n,2.0NRT,21.3,N
39.26855,-120.81751,348.6,2026-08-25,1042,N,VIIRS,n,2.0NRT,10.4,N
39.32541,-120.82574,341.8,2026-08-25,0932,N,VIIRS,n,2.0NRT,17.9,N
39.32529,-120.84883,345.2,2026-08-25,1022,N,VIIRS,n,2.0NRT,8.9,N
39.30939,-120.84119,339.2,2026-08-25,1002,N,VIIRS,n,2.0NRT,17.5,N
39.30852,-120.82917,338.1,2026-08-25,1032,N,VIIRS,n,2.0NRT,20.4,N
39.27793,-120.863,350.9,2026-08-25,0912,N,VIIRS,n,2.0NRT,63.8,N
39.36508,-120.86503,341.8,2026-08-25,0912,N,VIIRS,n,2.0NRT,57.1,N
39.31027,-120.87118,345.4,2026-08-25,0932,N,VIIRS,n,2.0NRT,10.8,N
39.32406,-120.86767,346.0,2026-08-25,0832,N,VIIRS,n,2.0NRT,14.2,N
39.31155,-120.82963,342.3,2026-08-25,1012,N,VIIRS,n,2.0NRT,10.4,N
39.29923,-120.83107,338.4,2026-08-25,0912,N,VIIRS,n,2.0NRT,39.9,N
39.33573,-120.82468,331.5,2026-08-25,0812,N,VIIRS,n,2.0NRT,14.8,N
39.31937,-120.77221,341.7,2026-08-25,1052,N,VIIRS,n,2.0NRT,10.7,N
39.34131,-120.8422,343.5,2026-08-25,1042,N,VIIRS,n,2.0NRT,25.3,N
39.29498,-120.85233,338.1,2026-08-25,1022,N,VIIRS,n,2.0NRT,3.0,N
39.35023,-120.80897,341.4,2026-08-25,0832,N,VIIRS,n,2.0NRT,5.2,N
39.35148,-120.83116,333.5,2026-08-25,0932,N,VIIRS,n,2.0NRT,3.8,N
39.28586,-120.83831,336.8,2026-08-25,0912,N,VIIRS,n,2.0NRT,31.7,N
39.28621,-120.8857,343.7,2026-08-25,0822,N,VIIRS,n,2.0NRT,45.2,N
39.32174,-120.83744,345.7,2026-08-25,0912,N,VIIRS,n,2.0NRT,14.9,N
39.33768,-120.83807,344.3,2026-08-25,0912,N,VIIRS,n,2.0NRT,15.9,N
39.32876,-120.87363,346.0,2026-08-25,0822,N,VIIRS,n,2.0NRT,10.2,N
39.31348,-120.88617,333.5,2026-08-25,1012,N,VIIRS,n,2.0NRT,4.2,N
39.26792,-120.83222,336.5,2026-08-25,0952,N,VIIRS,n,2.0NRT,8.0,N
39.29793,-120.82906,340.0,2026-08-25,0952,N,VIIRS,n,2.0NRT,23.3,N
39.3426,-120.86486,347.0,2026-08-25,0942,N,VIIRS,n,2.0NRT,30.7,N
39.33017,-120.86587,347.8,2026-08-25,0922,N,VIIRS,n,2.0NRT,3.7,N
39.2717,-120.84704,350.5,2026-08-25,0952,N,VIIRS,n,2.0NRT,15.6,N
39.3047,-120.86056,328.9,2026-08-25,1032,N,VIIRS,n,2.0NRT,9.8,N
39.36341,-120.88662,343.3,2026-08-25,0902,N,VIIRS,n,2.0NRT,28.7,N
39.32519,-120.87388,334.1,2026-08-25,0822,N,VIIRS,n,2.0NRT,7.0,N
39.3378,-120.84284,342.2,2026-08-25,0902,N,VIIRS,n,2.0NRT,32.3,N
39.3251,-120.87268,342.8,2026-08-25,0932,N,VIIRS,n,2.0NRT,14.4,N
39.29763,-120.82775,334.7,2026-08-25,0842,N,VIIRS,n,2.0NRT,22.4,N
39.3585,-120.83847,344.0,2026-08-25,1032,N,VIIRS,n,2.0NRT,34.0,N
39.29446,-120.84187,344.8,2026-08-25,0852,N,VIIRS,n,2.0NRT,18.6,N
39.37426,-120.84754,334.1,2026-08-25,0812,N,VIIRS,n,2.0NRT,61.0,N
39.35108,-120.86777,338.8,2026-08-25,1032,N,VIIRS,n,2.0NRT,15.0,N
39.31499,-120.83513,336.4,2026-08-25,0912,N,VIIRS,n,2.0NRT,31.9,N
39.32554,-120.86839,337.0,2026-08-25,0802,N,VIIRS,n,2.0NRT,30.6,N
39.29657,-120.82628,340.4,2026-08-25,0842,N,VIIRS,n,2.0NRT,6.8,N
39.3446,-120.81371,341.0,2026-08-25,0842,N,VIIRS,n,2.0NRT,12.0,N
39.35929,-120.84677,330.8,2026-08-25,1002,N,VIIRS,n,2.0NRT,24.7,N
39.30853,-120.81758,340.4,2026-08-25,0822,N,VIIRS,n,2.0NRT,13.1,N
39.33311,-120.87358,344.1,2026-08-25,1012,N,VIIRS,n,2.0NRT,32.5,N
39.29119,-120.83819,339.0,2026-08-25,1042,N,VIIRS,n,2.0NRT,9.1,N
39.31175,-120.85063,338.6,2026-08-25,0802,N,VIIRS,n,2.0NRT,25.6,N
39.34174,-120.83178,339.7,2026-08-25,0952,N,VIIRS,n,2.0NRT,9.9,N
39.34792,-120.89636,334.6,2026-08-25,0952,N,VIIRS,n,2.0NRT,23.9,N
39.32208,-120.83333,340.8,2026-08-25,0952,N,VIIRS,n,2.0NRT,27.6,N
41.06144,-123.32488,338.7,2026-08-25,1042,N,VIIRS,n,2.0NRT,7.0,N
41.04876,-123.27026,345.5,2026-08-25,0812,N,VIIRS,n,2.0NRT,8.9,N
41.08257,-123.28324,344.6,2026-08-25,0802,N,VIIRS,n,2.0NRT,4.2,N
41.05641,-123.3211,340.2,2026-08-25,0802,N,VIIRS,n,2.0NRT,6.9,N
41.06365,-123.305,344.0,2026-08-25,0912,N,VIIRS,n,2.0NRT,34.0,N
41.06065,-123.31402,342.4,2026-08-25,0942,N,VIIRS,n,2.0NRT,5.0,N
41.04671,-123.29888,344.0,2026-08-25,1022,N,VIIRS,n,2.0NRT,14.7,N
41.05468,-123.29262,323.4,2026-08-25,1042,N,VIIRS,n,2.0NRT,0.9,N
41.039,-123.32752,342.7,2026-08-25,0812,N,VIIRS,n,2.0NRT,7.4,N
41.08087,-123.2547,337.5,2026-08-25,0942,N,VIIRS,n,2.0NRT,9.8,N
41.0585,-123.32716,346.8,2026-08-25,0822,N,VIIRS,n,2.0NRT,12.3,N
41.03531,-123.29233,330.4,2026-08-25,1052,N,VIIRS,n,2.0NRT,1.7,N
41.07548,-123.32504,344.7,2026-08-25,1042,N,VIIRS,n,2.0NRT,10.0,N
41.04764,-123.29828,328.3,2026-08-25,1042,N,VIIRS,n,2.0NRT,4.7,N
41.06643,-123.30853,342.3,2026-08-25,0932,N,VIIRS,n,2.0NRT,7.5,N
41.02029,-123.2902,346.0,2026-08-25,1042,N,VIIRS,n,2.0NRT,6.1,N
41.07137,-123.30357,336.1,2026-08-25,1042,N,VIIRS,n,2.0NRT,9.5,N
41.0577,-123.31102,340.2,2026-08-25,1032,N,VIIRS,n,2.0NRT,4.7,N
41.03393,-123.2825,330.1,2026-08-25,0932,N,VIIRS,n,2.0NRT,5.8,N
41.05736,-123.29268,336.8,2026-08-25,0922,N,VIIRS,n,2.0NRT,8.9,N
41.07854,-123.32204,334.0,2026-08-25,0942,N,VIIRS,n,2.0NRT,5.5,N
41.03951,-123.299,343.6,2026-08-25,0942,N,VIIRS,n,2.0NRT,20.4,N
41.03928,-123.28712,338.4,2026-08-25,0942,N,VIIRS,n,2.0NRT,23.7,N
41.04644,-123.32086,341.5,2026-08-25,0932,N,VIIRS,n,2.0NRT,12.0,N
41.05125,-123.29876,338.3,2026-08-25,1022,N,VIIRS,n,2.0NRT,4.5,N
41.06776,-123.29453,334.0,2026-08-25,0912,N,VIIRS,n,2.0NRT,11.5,N
41.05876,-123.29591,341.0,2026-08-25,1052,N,VIIRS,n,2.0NRT,15.1,N
41.04642,-123.31561,342.3,2026-08-25,1052,N,VIIRS,n,2.0NRT,13.8,N
41.05549,-123.30833,340.0,2026-08-25,0902,N,VIIRS,n,2.0NRT,1.7,N
41.08211,-123.2765,340.9,2026-08-25,0932,N,VIIRS,n,2.0NRT,15.3,N
41.06202,-123.29481,340.9,2026-08-25,0832,N,VIIRS,n,2.0NRT,7.6,N
41.0175,-123.30833,346.8,2026-08-25,0952,N,VIIRS,n,2.0NRT,4.0,N
41.0718,-123.32337,334.0,2026-08-25,1012,N,VIIRS,n,2.0NRT,5.2,N
41.00901,-123.29739,335.3,2026-08-25,0922,N,VIIRS,n,2.0NRT,30.0,N
41.07604,-123.29719,344.2,2026-08-25,0932,N,VIIRS,n,2.0NRT,5.1,N
41.04361,-123.33331,334.2,2026-08-25,0912,N,VIIRS,n,2.0NRT,5.8,N
41.05859,-123.28544,351.4,2026-08-25,1032,N,VIIRS,n,2.0NRT,4.7,N
41.01615,-123.27644,344.6,2026-08-25,1002,N,VIIRS,n,2.0NRT,11.3,N
41.06455,-123.27649,342.6,2026-08-25,0802,N,VIIRS,n,2.0NRT,9.2,N
41.06109,-123.28558,340.9,2026-08-25,0802,N,VIIRS,n,2.0NRT,5.5,N
41.05989,-123.2815,345.8,2026-08-25,0812,N,VIIRS,n,2.0NRT,1.0,N
41.01544,-123.32652,333.3,2026-08-25,0942,N,VIIRS,n,2.0NRT,5.4,N
41.03602,-123.30047,339.0,2026-08-25,0952,N,VIIRS,n,2.0NRT,8.7,N
41.05737,-123.29183,339.8,2026-08-25,0922,N,VIIRS,n,2.0NRT,14.3,N
41.07123,-123.27618,339.9,2026-08-25,0832,N,VIIRS,n,2.0NRT,4.6,N
41.03342,-123.29347,345.8,2026-08-25,1022,N,VIIRS,n,2.0NRT,19.4,N
41.03389,-123.30158,346.1,2026-08-25,1022,N,VIIRS,n,2.0NRT,11.3,N
41.05611,-123.36277,335.0,2026-08-25,0952,N,VIIRS,n,2.0NRT,11.9,N
41.09581,-123.28724,346.8,2026-08-25,1042,N,VIIRS,n,2.0NRT,13.0,N
41.03868,-123.26138,333.8,2026-08-25,0802,N,VIIRS,n,2.0NRT,16.8,N
41.0434,-123.29548,336.4,2026-08-25,0822,N,VIIRS,n,2.0NRT,5.1,N
41.04074,-123.26661,342.8,2026-08-25,0852,N,VIIRS,n,2.0NRT,6.0,N
41.04801,-123.29516,341.1,2026-08-25,0832,N,VIIRS,n,2.0NRT,8.6,N
41.07287,-123.28688,337.0,2026-08-25,0942,N,VIIRS,n,2.0NRT,2.3,N
41.04897,-123.2769,346.8,2026-08-25,0952,N,VIIRS,n,2.0NRT,17.7,N
41.09823,-123.29197,344.7,2026-08-25,0852,N,VIIRS,n,2.0NRT,7.2,N
41.05222,-123.29476,345.4,2026-08-25,0812,N,VIIRS,n,2.0NRT,9.8,N
41.0749,-123.30938,352.0,2026-08-25,1052,N,VIIRS,n,2.0NRT,13.4,N
41.04471,-123.32721,343.5,2026-08-25,1012,N,VIIRS,n,2.0NRT,7.7,N
41.02751,-123.30784,340.3,2026-08-25,1042,N,VIIRS,n,2.0NRT,10.3,N
41.04894,-123.26439,350.3,2026-08-25,0812,N,VIIRS,n,2.0NRT,6.6,N
41.06018,-123.31533,344.3,2026-08-25,0852,N,VIIRS,n,2.0NRT,7.8,N
35.42,-119.05,349.7,2026-08-25,0802,N,VIIRS,n,2.0NRT,4.0,N
35.423,-119.05,343.4,2026-08-25,1002,N,VIIRS,n,2.0NRT,4.0,N
35.417,-119.05,343.2,2026-08-25,0842,N,VIIRS,n,2.0NRT,4.0,N
